요양기관명,종별코드명,시군구코드명,우편번호,주소,x좌표,y좌표
수비뇨기과의원,의원,대전서구,35214,대전광역시 서구 청사서로 26 5층 501호 (월평동),127.3769485,36.3601013
수비뇨기과의원,의원,대전대덕구,34422,"대전광역시 대덕구 계족산로 2 202,203호 (중리동)",127.4320412,36.361317
수산부인과의원,의원,대전유성구,34018,"대전광역시 유성구 테크노4로 105 310,311호 (관평동)",127.3897584,36.4253029
수이비인후과의원,의원,대전서구,35317,대전광역시 서구 동서대로 1090 (변동),127.3813736,36.3283414
수흉부외과의원,의원,대전서구,35241,대전광역시 서구 둔산중로 38 6층 (둔산동),127.3872546,36.3499147
순천향의원,의원,대전대덕구,34306,대전광역시 대덕구 대덕대로1627번길 3 1층 (신탄진동),127.428234,36.4511387
순풍산부인과내과의원,의원,대전중구,34976,대전광역시 중구 계백로 1560 (유천동),127.3936154,36.3171113
숨은그림성형외과의원,의원,대전서구,35233,"대전광역시 서구 대덕대로 244 건국타워 501,502호 (둔산동)",127.3799883,36.3545564
스마일비뇨기과의원,의원,대전서구,35400,"대전광역시 서구 계백로 1426 205,206호 (도마동)",127.3796828,36.3125381
스마트내과의원,의원,대전유성구,34019,대전광역시 유성구 관평2로 56 (관평동),127.3880874,36.4220648
스마트내과의원,의원,대전서구,35263,대전광역시 서구 문정로 86 2층 (탄방동),127.3887681,36.3464715
스마트이비인후과의원,의원,대전유성구,34071,대전광역시 유성구 지족로 373 4층 401호 (지족동),127.3175488,36.3872208
스마트정형외과의원,의원,대전대덕구,34417,대전광역시 대덕구 비래동로 7 (비래동),127.4493484,36.3549902
스타뷰의원,의원,대전유성구,34068,대전광역시 유성구 북유성대로 303 뉴타운프라자 207호 (반석동),,
스타성형외과의원,의원,대전서구,35234,대전광역시 서구 둔산남로9번길 29 4층 (둔산동),127.3782229,36.3494078
시온연합내과의원,의원,대전서구,35234,대전광역시 서구 대덕대로176번길 9 3층 (둔산동),127.3776039,36.3486834
시원척척재활의학과의원,의원,대전동구,34640,"대전광역시 동구 계족로 171 4,5층 (대동)",127.4428665,36.3290285
시원한재활의학과의원,의원,대전유성구,34169,"대전광역시 유성구 계룡로 55 2층 203호~206호 (봉명동, 유성자이)",127.3369319,36.3559277
시크릿산부인과의원,의원,대전서구,35214,대전광역시 서구 청사서로 46 3층 (월평동),127.3769644,36.362025
시티내과의원,의원,대전서구,35234,"대전광역시 서구 둔산로 76 4,7층 (둔산동)",127.3822281,36.3510471
시티성형외과의원,의원,대전서구,35234,대전광역시 서구 둔산로 76 2층 (둔산동),127.3822281,36.3510471
시티재활의학과의원,의원,대전서구,35234,"대전광역시 서구 둔산로 76 4층 (둔산동, 시티크리닉)",127.3822281,36.3510471
시티피부과의원,의원,대전유성구,34179,대전광역시 유성구 도안대로 591 3층 301호 (봉명동),127.340759,36.3531046
신비뇨기과의원,의원,대전서구,35264,대전광역시 서구 계룡로 605 3층 302호 (탄방동),127.3905607,36.3409344
신선정형외과의원,의원,대전서구,35382,대전광역시 서구 관저중로 72 4층 (관저동),127.335231,36.2985959
신아웰니스의원,의원,대전서구,35233,"대전광역시 서구 대덕대로 226 5층 (둔산동, 대전 둔산동 명동프라자)",127.3798434,36.3526605
신안과의원,의원,대전동구,34626,"대전광역시 동구 대전로 834 1,2층 (정동)",127.4317622,36.3339317
신원비뇨기과의원,의원,대전유성구,34007,대전광역시 유성구 봉산로 22 (봉산동),127.3873249,36.4355978
신재승의원,의원,대전서구,35307,대전광역시 서구 계룡로 653-1 (용문동),127.3942583,36.3377246
신재활의학과의원,의원,대전서구,35214,대전광역시 서구 청사로 121 (월평동),127.3772719,36.3600497
신진옥산부인과의원,의원,대전대덕구,34395,대전광역시 대덕구 계족로 535 2층 (중리동),127.4317192,36.3597935
신탄진부부재활의학과의원,의원,대전대덕구,34311,대전광역시 대덕구 신탄진로 824 2층 (신탄진동),127.4292061,36.4508891
신탄진의원,의원,대전대덕구,34317,대전광역시 대덕구 대덕대로 1588-1 (석봉동),127.4243748,36.4501389
신통재활의학과의원,의원,대전서구,35335,대전광역시 서구 도산로 51 4층 (도마동),127.3795337,36.3134096
신프로의원,의원,대전서구,35281,"대전광역시 서구 계룡로342번길 208 1,2층 (갈마동)",127.3670298,36.3448375
심안과의원,의원,대전대덕구,34311,대전광역시 대덕구 신탄진로 790 4층 (신탄진동),127.429794,36.4479989
심안과의원,의원,대전서구,35368,"대전광역시 서구 도안동로 3 304,305호 (가수원동, 리더스프라자에이)",127.3526723,36.3055523
심장한이비인후과의원,의원,대전대덕구,34406,대전광역시 대덕구 계족산로5번길 117 (법동),127.4304205,36.3671904
싱싱튼튼의원,의원,대전서구,35396,"대전광역시 서구 정림로 56-10 2,3층 (정림동, 정림프라자)",,
쎄이미 의원,의원,대전중구,34909,대전광역시 중구 계백로 1715 602호 (오류동),127.4098107,36.3220645
쎈비뇨기과의원,의원,대전서구,35241,대전광역시 서구 둔산중로 50 404호 (둔산동),127.3872936,36.3510089
씨앤와이병리과의원,의원,대전서구,35203,"대전광역시 서구 둔산대로117번길 18 3층 (만년동, 거상빌딩)",127.3825897,36.365725
씨앤유내과의원,의원,대전유성구,34127,대전광역시 유성구 죽동로297번길 68 씨앤유프라자동 304호 (죽동),127.3390682,36.3699814
씨앤유피부과의원,의원,대전중구,34832,"대전광역시 중구 중앙로 149 3,4층 (은행동)",127.4260116,36.3290641
아가페의원,의원,대전유성구,34010,"대전광역시 유성구 구즉로 16 (송강동, 한마을A상가 201호)",127.38513,36.4303406
아나파의원,의원,대전중구,34909,대전광역시 중구 계백로 1715 1동 302호 (오류동),127.4098107,36.3220645
아름다운미의원,의원,대전중구,34909,대전광역시 중구 계백로 1689 3층 (오류동),127.4071479,36.3211244
아름다운여성의원,의원,대전서구,35381,대전광역시 서구 관저로 172 301호 (관저동),127.3410305,36.2987609
아리따운여성의원,의원,대전유성구,34168,"대전광역시 유성구 계룡로 81 2층 (봉명동, 비엔피빌딩)",127.3398823,36.3544734
아이든 소아청소년과의원,의원,대전중구,34909,"대전광역시 중구 계백로 1715 4층 (오류동, 경복궁메디컬파크)",127.4098107,36.3220645
아이리스의원,의원,대전서구,35262,대전광역시 서구 계룡로553번길 18 조이빌딩 10층 (탄방동),127.3854498,36.3436279
아이맘소아청소년과의원,의원,대전서구,35235,대전광역시 서구 문정로 7 1층 101호 (둔산동),127.380596,36.3454266
아이엠피부과의원,의원,대전서구,35264,대전광역시 서구 계룡로 599 MG한밭빌딩 6층 (탄방동),127.3901908,36.3412676
아이워너비의원,의원,대전서구,35229,대전광역시 서구 대덕대로 223 403호 (둔산동),127.3788486,36.3529106
아주정형외과의원,의원,대전서구,35321,"대전광역시 서구 동서대로 1072 지하1층,2~5층 (변동)",127.3797327,36.3291886
안두원정신과의원,의원,대전동구,34648,대전광역시 동구 계족로 174 5층 (대동),127.4433669,36.329484
안의원,의원,대전동구,34627,대전광역시 동구 대전로807번길 50 1층 (중동),127.4297637,36.3307599
안필상내과의원,의원,대전서구,35337,대전광역시 서구 배재로 156 (도마동),127.3704418,36.3222993
앨리스의원,의원,대전서구,35230,"대전광역시 서구 대덕대로 203 4층 (둔산동, 둔산미래빌딩)",127.3779281,36.3512445
앨리스의원,의원,대전동구,34692,"대전광역시 동구 동구청로 101 3층 (가오동, 세이프존)",127.4561397,36.3070812
양마취통증의학과의원,의원,대전동구,34629,대전광역시 동구 대전로 788 (중동),127.4335872,36.3299752
양성열성형외과의원,의원,대전서구,35269,대전광역시 서구 도솔로 391 3층 (괴정동),127.3886635,36.3413475
양승돈성형외과의원,의원,대전서구,35234,대전광역시 서구 대덕대로 200 (둔산동),127.3785089,36.3506412
양이비인후과의원,의원,대전서구,35214,대전광역시 서구 청사로 121 5층 청사서로 26 미래빌딩2층호 (월평동),127.3772719,36.3600497
어경선정신건강의학과의원,의원,대전서구,35260,대전광역시 서구 문정로 85 3층 (탄방동),127.3888472,36.3470373
어깨사랑마취통증의학과의원,의원,대전서구,35271,대전광역시 서구 대덕대로167번길 5 4층 (갈마동),127.3760139,36.3483252
어울림성형외과의원,의원,대전서구,35234,대전광역시 서구 대덕대로176번길 9 5층 (둔산동),127.3776039,36.3486834
엄재활의학과의원,의원,대전서구,35368,대전광역시 서구 도안동로 3 4층 403호 (가수원동),127.3526723,36.3055523
엄정형외과의원,의원,대전대덕구,34442,"대전광역시 대덕구 오정로 1 2층 (오정동, 노촌빌딩)",127.415227,36.3482546
에스산부인과의원,의원,대전동구,34572,대전광역시 동구 동서대로 1688 5층 (성남동),127.437419,36.3488949
에스에이피부과의원,의원,대전유성구,34097,대전광역시 유성구 은구비로155번안길 41 (죽동),127.3264559,36.3802882
에스티피부과의원,의원,대전서구,35269,대전광역시 서구 계룡로 586 302호 (괴정동),127.3884489,36.3415678
엑스포내과의원,의원,대전유성구,34052,대전광역시 유성구 엑스포로 467-1 (전민동),127.4045857,36.3981602
엑스포마취통증의학과의원,의원,대전유성구,34049,대전광역시 유성구 엑스포로 488 (전민동),127.4056962,36.4000099
엔젤소아청소년과의원,의원,대전유성구,34086,"대전광역시 유성구 은구비남로33번길 36 (지족동,3층)",127.3195206,36.373887
엘루나의원,의원,대전서구,35234,대전광역시 서구 대덕대로 198 4층 (둔산동),,
엘의원,의원,대전대덕구,34317,대전광역시 대덕구 대덕대로 1590 3층 (석봉동),127.4245009,36.4501247
엘정형외과의원,의원,대전유성구,34073,대전광역시 유성구 지족동로 152 6층 601호 (지족동),127.3087746,36.3874466
엘젠느의원,의원,대전서구,35234,대전광역시 서구 대덕대로176번길 9 8층 (둔산동),127.3776039,36.3486834
엘케이피부과의원,의원,대전서구,35234,대전광역시 서구 둔산로 52 3층 (둔산동),127.379713,36.3510389
엠에스병리과의원,의원,대전서구,35240,"대전광역시 서구 문예로 61 6층 (둔산동, 대림빌딩)",127.3898506,36.3521216
엠의원,의원,대전유성구,34068,"대전광역시 유성구 반석로 7 (반석동,애니플라자301,302)",127.3138733,36.3915834
엠제이마취통증의학과의원,의원,대전서구,35230,대전광역시 서구 대덕대로 179 엠제이피부과  굿모닝어학원 601호 (둔산동),127.3768209,36.3494046
엠제이피부과의원,의원,대전서구,35230,"대전광역시 서구 대덕대로 179 13층 (둔산동, 엠제이피부과굿모닝어학원빌딩)",127.3768209,36.3494046
엠허브의원,의원,대전동구,34552,"대전광역시 동구 동서대로 1641 아남빌딩 3층,4층 (용전동)",127.4324003,36.3479322
여재동이비인후과의원,의원,대전동구,34611,대전광역시 동구 우암로 145 (삼성동),127.4339471,36.3398936
연세 남인환피부과의원,의원,대전서구,35241,"대전광역시 서구 둔산남로 85 3층 301호 (둔산동, 크레온오피스텔)",127.3871218,36.3493129
연세가정의학과의원,의원,대전유성구,34139,대전광역시 유성구 농대로 16 (어은동),127.3532946,36.3619869
연세가정의학과의원,의원,대전대덕구,34359,대전광역시 대덕구 대전로 1369 (읍내동),127.4204269,36.3760479
연세나음샘내과.마취통증의학과의원,의원,대전동구,34552,대전광역시 동구 동서대로 1677 5층 502호 (용전동),,
연세내과의원,의원,대전서구,35230,"대전광역시 서구 둔산로 34 401호 (둔산동, 씨엔씨타워)",127.3775316,36.3513987
연세다나의원,의원,대전유성구,34230,대전광역시 유성구 진잠로74번길 53 (원내동),127.3195525,36.2990109
연세더블유의원,의원,대전서구,35229,대전광역시 서구 대덕대로 219 5층 (둔산동),127.3787276,36.3526619
연세라온의원,의원,대전유성구,34121,대전광역시 유성구 대덕대로 588 3층 (도룡동),127.3788667,36.3854489
연세마디튼튼의원,의원,대전대덕구,34418,대전광역시 대덕구 비래동로 20 303호 (비래동),127.4502398,36.3556123
연세마취통증의학과의원,의원,대전서구,35334,대전광역시 서구 도솔로 74 3층 (도마동),127.373692,36.3171134
연세모벨르의원,의원,대전서구,35234,대전광역시 서구 둔산로 52 5층 504호 (둔산동),127.379713,36.3510389
